user_id,product_id,product_name,category,rating,timestamp
U00168,P0043,Dell Bed Sheet,Home & Kitchen,5,2025-09-01 15:38:27
U00926,P0091,LG Headphones,Electronics,5,2025-11-07 15:38:27
U00624,P0184,Generic Badminton Racket,Sports,5,2025-10-11 15:38:27
U00864,P0049,Apple Laptop,Electronics,3,2025-09-18 15:38:27
U00438,P0131,HP Football,Sports,4,2025-10-25 15:38:27
U00291,P0161,Generic Sunglasses,Fashion,4,2026-01-17 15:38:27
U00860,P0021,LG Face Cream,Beauty,3,2026-01-30 15:38:27
U00265,P0113,Sony Building Blocks,Toys,5,2025-09-30 15:38:27
U00818,P0193,Sony Laptop,Electronics,4,2025-09-23 15:38:27
U00521,P0007,Sony Gaming Console,Electronics,2,2025-12-02 15:38:27
U00292,P0154,Apple Curtains,Home & Kitchen,4,2025-10-31 15:38:27
U00683,P0053,Apple Novel,Books,5,2025-10-23 15:38:27
U00461,P0191,HP Headphones,Electronics,5,2025-12-06 15:38:27
U00468,P0079,Dell Football,Sports,5,2025-10-16 15:38:27
U00718,P0172,HP Shampoo,Beauty,4,2025-10-23 15:38:27
U00599,P0033,Nike Face Cream,Beauty,5,2025-09-04 15:38:27
U00451,P0108,Puma Cookbook,Books,1,2025-12-17 15:38:27
U00818,P0011,HP Camera,Electronics,5,2025-10-19 15:38:27
U00106,P0167,Dell Football,Sports,4,2025-11-11 15:38:27
U00669,P0011,HP Camera,Electronics,5,2025-10-04 15:38:27
U00433,P0170,Generic Biography,Books,4,2025-11-04 15:38:27
U00504,P0187,Samsung Bed Sheet,Home & Kitchen,4,2025-08-20 15:38:27
U00186,P0029,Puma Vacuum Cleaner,Home & Kitchen,5,2025-11-08 15:38:27
U00626,P0146,Puma Handbag,Fashion,5,2025-09-16 15:38:27
U00530,P0183,LG Pressure Cooker,Home & Kitchen,5,2025-12-01 15:38:27
U00332,P0072,LG Lipstick,Beauty,1,2025-11-17 15:38:27
U00801,P0019,LG Dinner Set,Home & Kitchen,5,2025-09-16 15:38:27
U00810,P0146,Puma Handbag,Fashion,3,2025-11-23 15:38:27
U00047,P0111,Puma Puzzle,Toys,5,2025-12-05 15:38:27
U00923,P0034,Nike Rice,Grocery,5,2026-01-23 15:38:27
U00483,P0182,LG Handbag,Fashion,4,2025-12-30 15:38:27
U00922,P0200,Apple Badminton Racket,Sports,4,2025-11-26 15:38:27
U00982,P0127,Sony Shoes,Fashion,3,2026-01-27 15:38:27
U00332,P0188,Sony Badminton Racket,Sports,5,2025-10-24 15:38:27
U00763,P0157,Sony Sunglasses,Fashion,4,2025-11-25 15:38:27
U00527,P0172,HP Shampoo,Beauty,1,2025-10-28 15:38:27
U00779,P0091,LG Headphones,Electronics,4,2025-11-29 15:38:27
U00587,P0045,Nike Fiction,Books,5,2025-09-20 15:38:27
U00890,P0188,Sony Badminton Racket,Sports,4,2025-11-20 15:38:27
U00525,P0138,Generic Gaming Console,Electronics,3,2026-01-20 15:38:27
U00023,P0142,Puma Rice,Grocery,5,2026-01-05 15:38:27
U00450,P0028,Apple Gaming Console,Electronics,4,2025-11-17 15:38:27
U00087,P0060,LG Sunglasses,Fashion,4,2025-12-19 15:38:27
U00002,P0101,Dell Dumbbell Set,Sports,4,2025-10-05 15:38:27
U00926,P0190,HP Coffee,Grocery,3,2025-09-29 15:38:27
U00386,P0054,Puma Perfume,Beauty,1,2025-12-17 15:38:27
U00397,P0051,Dell Cooking Oil,Grocery,3,2025-12-23 15:38:27
U00766,P0151,LG Headphones,Electronics,4,2025-08-20 15:38:27
U00289,P0150,Samsung Shoes,Fashion,5,2025-10-30 15:38:27
U00521,P0079,Dell Football,Sports,3,2025-12-10 15:38:27
U00239,P0150,Samsung Shoes,Fashion,3,2026-01-03 15:38:27
U00201,P0199,LG Sunglasses,Fashion,4,2025-10-26 15:38:27
U00091,P0085,Samsung Running Shoes,Sports,5,2026-01-29 15:38:27
U00460,P0048,LG Business Book,Books,5,2025-10-19 15:38:27
U00309,P0151,LG Headphones,Electronics,4,2025-10-15 15:38:27
U00908,P0043,Dell Bed Sheet,Home & Kitchen,5,2026-01-07 15:38:27
U00398,P0132,Apple Cricket Bat,Sports,4,2025-09-26 15:38:27
U00924,P0180,Dell Building Blocks,Toys,5,2025-09-09 15:38:27
U00501,P0139,Nike Headphones,Electronics,3,2025-10-07 15:38:27
U00990,P0123,Puma Fiction,Books,3,2025-12-03 15:38:27
U00701,P0110,Nike Handbag,Fashion,4,2025-11-29 15:38:27
U00860,P0200,Apple Badminton Racket,Sports,4,2025-09-13 15:38:27
U00363,P0098,HP Self-Help Book,Books,3,2025-10-16 15:38:27
U00807,P0020,Dell Puzzle,Toys,5,2026-02-03 15:38:27
U00986,P0108,Puma Cookbook,Books,2,2025-11-03 15:38:27
U00026,P0122,Puma Shoes,Fashion,3,2025-10-11 15:38:27
U00432,P0052,HP Cooking Oil,Grocery,3,2025-09-11 15:38:27
U00456,P0066,Samsung Face Cream,Beauty,4,2026-01-22 15:38:27
U00325,P0167,Dell Football,Sports,4,2025-08-28 15:38:27
U00060,P0098,HP Self-Help Book,Books,4,2026-01-30 15:38:27
U00585,P0014,LG Camera,Electronics,4,2025-10-29 15:38:27
U00382,P0107,Puma Camera,Electronics,5,2026-01-03 15:38:27
U00248,P0100,Nike Puzzle,Toys,4,2025-11-15 15:38:27
U00251,P0183,LG Pressure Cooker,Home & Kitchen,5,2025-11-17 15:38:27
U00671,P0049,Apple Laptop,Electronics,4,2025-11-15 15:38:27
U00977,P0176,LG Snacks,Grocery,4,2025-08-21 15:38:27
U00134,P0039,Nike Dress,Fashion,3,2026-02-02 15:38:27
U00647,P0157,Sony Sunglasses,Fashion,5,2026-02-07 15:38:27
U00883,P0015,LG Sunglasses,Fashion,3,2026-02-03 15:38:27
U00876,P0096,LG Building Blocks,Toys,4,2026-01-24 15:38:27
U00062,P0083,Nike Shampoo,Beauty,5,2025-09-14 15:38:27
U00772,P0098,HP Self-Help Book,Books,5,2026-01-22 15:38:27
U00081,P0175,LG Novel,Books,5,2025-10-05 15:38:27
U00582,P0028,Apple Gaming Console,Electronics,4,2025-11-22 15:38:27
U00083,P0190,HP Coffee,Grocery,3,2025-11-21 15:38:27
U00515,P0108,Puma Cookbook,Books,5,2025-12-02 15:38:27
U00412,P0007,Sony Gaming Console,Electronics,4,2025-11-24 15:38:27
U00482,P0120,Sony Self-Help Book,Books,5,2025-10-03 15:38:27
U00659,P0026,LG Puzzle,Toys,3,2025-10-09 15:38:27
U00685,P0164,Apple Remote Car,Toys,5,2025-09-14 15:38:27
U00422,P0157,Sony Sunglasses,Fashion,5,2025-11-04 15:38:27
U00561,P0140,Dell Doll,Toys,4,2026-02-06 15:38:27
U00759,P0186,Nike Shampoo,Beauty,3,2025-10-30 15:38:27
U00352,P0185,LG Running Shoes,Sports,4,2026-02-06 15:38:27
U00540,P0005,LG Tablet,Electronics,3,2025-12-30 15:38:27
U00719,P0199,LG Sunglasses,Fashion,4,2025-12-26 15:38:27
U00589,P0068,Generic Mixer Grinder,Home & Kitchen,3,2025-11-29 15:38:27
U00876,P0125,Puma Sunglasses,Fashion,4,2025-10-10 15:38:27
U00697,P0137,Puma Laptop,Electronics,5,2025-12-28 15:38:27
U00937,P0055,Apple Camera,Electronics,4,2025-11-12 15:38:27
U00069,P0048,LG Business Book,Books,3,2025-11-03 15:38:27
U00386,P0069,Apple Biography,Books,4,2025-10-18 15:38:27
U00889,P0038,Adidas Tablet,Electronics,5,2026-01-18 15:38:27
U00260,P0058,Apple Cooking Oil,Grocery,5,2025-11-16 15:38:27
U00172,P0048,LG Business Book,Books,4,2025-11-25 15:38:27
U00621,P0182,LG Handbag,Fashion,3,2025-08-22 15:38:27
U00171,P0159,LG Remote Car,Toys,2,2025-10-04 15:38:27
U00493,P0043,Dell Bed Sheet,Home & Kitchen,5,2026-01-20 15:38:27
U00551,P0192,HP Shoes,Fashion,4,2025-10-29 15:38:27
U00424,P0061,LG Coffee,Grocery,5,2025-10-06 15:38:27
U00491,P0163,Adidas Jacket,Fashion,4,2025-12-20 15:38:27
U00941,P0014,LG Camera,Electronics,5,2025-12-24 15:38:27
U00009,P0121,Generic Biography,Books,5,2025-12-22 15:38:27
U00274,P0126,Dell Rice,Grocery,5,2025-11-21 15:38:27
U00548,P0120,Sony Self-Help Book,Books,3,2025-09-04 15:38:27
U00959,P0199,LG Sunglasses,Fashion,5,2025-08-31 15:38:27
U00172,P0005,LG Tablet,Electronics,4,2025-09-09 15:38:27
U00336,P0017,Adidas Shampoo,Beauty,5,2025-09-05 15:38:27
U00060,P0166,Dell Board Game,Toys,4,2025-08-14 15:38:27
U00939,P0166,Dell Board Game,Toys,5,2025-11-06 15:38:27
U00339,P0059,Dell T-Shirt,Fashion,5,2026-01-13 15:38:27
U00183,P0169,Nike Novel,Books,4,2026-01-17 15:38:27
U00602,P0177,Samsung Coffee,Grocery,5,2025-09-17 15:38:27
U00094,P0073,Nike Shampoo,Beauty,5,2026-01-31 15:38:27
U00750,P0113,Sony Building Blocks,Toys,3,2025-09-27 15:38:27
U00067,P0039,Nike Dress,Fashion,5,2025-12-24 15:38:27
U00837,P0114,Dell Cricket Bat,Sports,5,2026-01-15 15:38:27
U00706,P0007,Sony Gaming Console,Electronics,4,2025-10-15 15:38:27
U00763,P0057,Puma Cooking Oil,Grocery,5,2026-01-28 15:38:27
U00861,P0141,LG Biography,Books,5,2025-12-28 15:38:27
U00065,P0056,LG Face Cream,Beauty,3,2025-12-23 15:38:27
U00303,P0092,Dell Dress,Fashion,3,2025-10-31 15:38:27
U00091,P0167,Dell Football,Sports,3,2025-08-30 15:38:27
U00976,P0080,Apple Badminton Racket,Sports,4,2025-12-24 15:38:27
U00061,P0039,Nike Dress,Fashion,3,2025-10-18 15:38:27
U00452,P0112,Puma Pressure Cooker,Home & Kitchen,5,2026-01-16 15:38:27
U00916,P0140,Dell Doll,Toys,5,2025-10-29 15:38:27
U00370,P0111,Puma Puzzle,Toys,4,2025-11-22 15:38:27
U00328,P0107,Puma Camera,Electronics,5,2025-10-23 15:38:27
U00244,P0132,Apple Cricket Bat,Sports,3,2025-11-25 15:38:27
U00123,P0105,Adidas Hair Oil,Beauty,4,2025-12-25 15:38:27
U00962,P0017,Adidas Shampoo,Beauty,5,2025-12-04 15:38:27
U00350,P0139,Nike Headphones,Electronics,4,2025-08-19 15:38:27
U00085,P0040,Apple Business Book,Books,5,2026-01-15 15:38:27
U00024,P0111,Puma Puzzle,Toys,3,2025-08-17 15:38:27
U00767,P0119,LG Face Cream,Beauty,5,2025-08-18 15:38:27
U00631,P0042,HP Vacuum Cleaner,Home & Kitchen,3,2025-08-15 15:38:27
U00681,P0132,Apple Cricket Bat,Sports,5,2026-01-10 15:38:27
U00415,P0112,Puma Pressure Cooker,Home & Kitchen,4,2025-10-05 15:38:27
U00948,P0112,Puma Pressure Cooker,Home & Kitchen,5,2025-09-01 15:38:27
U00831,P0193,Sony Laptop,Electronics,5,2025-10-31 15:38:27
U00175,P0172,HP Shampoo,Beauty,4,2025-09-05 15:38:27
U00583,P0116,HP Perfume,Beauty,5,2026-02-03 15:38:27
U00542,P0175,LG Novel,Books,4,2025-09-17 15:38:27
U00819,P0129,HP Doll,Toys,1,2026-02-10 15:38:27
U00012,P0099,Samsung Self-Help Book,Books,4,2025-08-25 15:38:27
U00819,P0172,HP Shampoo,Beauty,5,2025-09-01 15:38:27
U00361,P0127,Sony Shoes,Fashion,5,2025-09-22 15:38:27
U00643,P0030,Generic Remote Car,Toys,5,2026-01-01 15:38:27
U00150,P0139,Nike Headphones,Electronics,5,2025-08-25 15:38:27
U00475,P0042,HP Vacuum Cleaner,Home & Kitchen,3,2025-11-16 15:38:27
U00631,P0082,Nike Bed Sheet,Home & Kitchen,3,2025-12-24 15:38:27
U00570,P0068,Generic Mixer Grinder,Home & Kitchen,3,2025-09-07 15:38:27
U00359,P0097,Samsung Shoes,Fashion,4,2026-01-30 15:38:27
U00948,P0178,LG Biography,Books,1,2026-01-04 15:38:27
U00936,P0182,LG Handbag,Fashion,5,2026-02-06 15:38:27
U00826,P0059,Dell T-Shirt,Fashion,4,2026-02-03 15:38:27
U00178,P0001,Nike T-Shirt,Fashion,5,2025-12-05 15:38:27
U00014,P0030,Generic Remote Car,Toys,4,2025-11-26 15:38:27
U00908,P0135,LG Vacuum Cleaner,Home & Kitchen,4,2025-10-31 15:38:27
U00710,P0126,Dell Rice,Grocery,5,2026-01-31 15:38:27
U00736,P0072,LG Lipstick,Beauty,4,2026-01-20 15:38:27
U00650,P0114,Dell Cricket Bat,Sports,5,2025-10-04 15:38:27
U00339,P0076,Dell T-Shirt,Fashion,5,2025-12-06 15:38:27
U00210,P0163,Adidas Jacket,Fashion,5,2025-11-18 15:38:27
U00643,P0004,LG Jeans,Fashion,3,2026-01-07 15:38:27
U00521,P0035,Apple Dinner Set,Home & Kitchen,3,2025-11-05 15:38:27
U00356,P0058,Apple Cooking Oil,Grocery,5,2025-09-06 15:38:27
U00639,P0014,LG Camera,Electronics,1,2025-11-03 15:38:27
U00675,P0171,Samsung Puzzle,Toys,3,2026-01-09 15:38:27
U00907,P0126,Dell Rice,Grocery,5,2026-02-05 15:38:27
U00906,P0092,Dell Dress,Fashion,3,2025-12-23 15:38:27
U00570,P0107,Puma Camera,Electronics,5,2025-10-10 15:38:27
U00851,P0011,HP Camera,Electronics,5,2025-10-19 15:38:27
U00925,P0122,Puma Shoes,Fashion,4,2025-09-06 15:38:27
U00263,P0109,Adidas Skincare Kit,Beauty,4,2025-11-20 15:38:27
U00748,P0020,Dell Puzzle,Toys,3,2025-09-18 15:38:27
U00297,P0130,Nike Coffee,Grocery,5,2026-01-10 15:38:27
U00266,P0083,Nike Shampoo,Beauty,5,2026-01-29 15:38:27
U00132,P0176,LG Snacks,Grocery,5,2026-01-18 15:38:27
U00981,P0127,Sony Shoes,Fashion,3,2025-08-31 15:38:27
U00058,P0047,Apple Self-Help Book,Books,3,2025-12-16 15:38:27
U00130,P0188,Sony Badminton Racket,Sports,4,2026-02-08 15:38:27
U00828,P0021,LG Face Cream,Beauty,5,2025-10-01 15:38:27
U00414,P0042,HP Vacuum Cleaner,Home & Kitchen,4,2025-10-28 15:38:27
U00855,P0017,Adidas Shampoo,Beauty,3,2025-08-25 15:38:27
U00153,P0125,Puma Sunglasses,Fashion,3,2025-08-25 15:38:27
U00962,P0109,Adidas Skincare Kit,Beauty,5,2026-01-01 15:38:27
U00539,P0101,Dell Dumbbell Set,Sports,4,2026-02-10 15:38:27
U00779,P0157,Sony Sunglasses,Fashion,4,2026-01-02 15:38:27
U00252,P0173,Nike Dumbbell Set,Sports,3,2025-10-03 15:38:27
U00527,P0178,LG Biography,Books,5,2025-11-26 15:38:27
U00698,P0110,Nike Handbag,Fashion,3,2025-10-29 15:38:27
U00655,P0171,Samsung Puzzle,Toys,3,2025-10-31 15:38:27
U00286,P0172,HP Shampoo,Beauty,5,2025-10-11 15:38:27
U00997,P0191,HP Headphones,Electronics,4,2025-11-19 15:38:27
U00851,P0138,Generic Gaming Console,Electronics,4,2026-01-21 15:38:27
U00237,P0084,Apple Running Shoes,Sports,4,2025-10-11 15:38:27
U00331,P0161,Generic Sunglasses,Fashion,4,2025-11-18 15:38:27
U00615,P0156,Generic Dinner Set,Home & Kitchen,5,2025-08-15 15:38:27
U00638,P0067,Dell Mixer Grinder,Home & Kitchen,5,2025-10-16 15:38:27
U00989,P0133,Adidas Cookbook,Books,5,2026-01-25 15:38:27
U00723,P0157,Sony Sunglasses,Fashion,5,2025-11-04 15:38:27
U00701,P0063,HP Puzzle,Toys,5,2025-10-24 15:38:27
U00455,P0011,HP Camera,Electronics,3,2025-08-28 15:38:27
U00121,P0111,Puma Puzzle,Toys,4,2025-10-25 15:38:27
U00264,P0071,Generic Shoes,Fashion,4,2025-10-29 15:38:27
U00365,P0153,Generic Novel,Books,1,2025-11-11 15:38:27
U00798,P0066,Samsung Face Cream,Beauty,4,2026-01-13 15:38:27
U00627,P0016,HP Puzzle,Toys,5,2025-10-24 15:38:27
U00244,P0114,Dell Cricket Bat,Sports,1,2026-01-29 15:38:27
U00580,P0058,Apple Cooking Oil,Grocery,3,2025-10-04 15:38:27
U00838,P0066,Samsung Face Cream,Beauty,5,2025-11-01 15:38:27
U00804,P0108,Puma Cookbook,Books,3,2025-11-19 15:38:27
U00177,P0023,HP Shampoo,Beauty,2,2025-09-29 15:38:27
U00288,P0132,Apple Cricket Bat,Sports,4,2025-12-17 15:38:27
U00313,P0160,Nike Novel,Books,4,2025-10-11 15:38:27
U00391,P0072,LG Lipstick,Beauty,3,2025-09-03 15:38:27
U00533,P0159,LG Remote Car,Toys,3,2025-08-17 15:38:27
U00051,P0181,Nike Tea,Grocery,5,2025-10-04 15:38:27
U00995,P0125,Puma Sunglasses,Fashion,3,2025-12-20 15:38:27
U00202,P0004,LG Jeans,Fashion,4,2026-01-23 15:38:27
U00859,P0006,HP Board Game,Toys,5,2025-10-21 15:38:27
U00766,P0038,Adidas Tablet,Electronics,5,2025-09-29 15:38:27
U00409,P0184,Generic Badminton Racket,Sports,5,2026-01-15 15:38:27
U00951,P0147,Samsung Cooking Oil,Grocery,4,2025-10-27 15:38:27
U00902,P0144,Dell Dinner Set,Home & Kitchen,4,2026-01-02 15:38:27
U00914,P0190,HP Coffee,Grocery,5,2025-10-22 15:38:27
U00497,P0091,LG Headphones,Electronics,5,2025-10-30 15:38:27
U00649,P0162,Puma Skincare Kit,Beauty,3,2026-01-29 15:38:27
U00645,P0150,Samsung Shoes,Fashion,4,2025-08-16 15:38:27
U00874,P0043,Dell Bed Sheet,Home & Kitchen,4,2026-01-25 15:38:27
U00110,P0018,Apple Badminton Racket,Sports,3,2025-09-28 15:38:27
U00841,P0138,Generic Gaming Console,Electronics,3,2025-09-03 15:38:27
U00374,P0013,LG Skincare Kit,Beauty,2,2026-01-20 15:38:27
U00901,P0027,HP Dinner Set,Home & Kitchen,3,2025-11-20 15:38:27
U00740,P0090,Nike Mixer Grinder,Home & Kitchen,4,2025-08-26 15:38:27
U00690,P0098,HP Self-Help Book,Books,4,2025-11-21 15:38:27
U00563,P0104,Apple Running Shoes,Sports,5,2025-11-04 15:38:27
U00187,P0133,Adidas Cookbook,Books,4,2025-09-08 15:38:27
U00380,P0097,Samsung Shoes,Fashion,5,2025-12-04 15:38:27
U00296,P0040,Apple Business Book,Books,1,2025-09-20 15:38:27
U00625,P0153,Generic Novel,Books,1,2025-10-10 15:38:27
U00916,P0129,HP Doll,Toys,5,2026-01-16 15:38:27
U00622,P0168,Generic Coffee,Grocery,4,2025-11-07 15:38:27
U00380,P0199,LG Sunglasses,Fashion,5,2025-08-18 15:38:27
U00284,P0142,Puma Rice,Grocery,5,2025-09-09 15:38:27
U00800,P0134,Sony Jeans,Fashion,4,2026-01-16 15:38:27
U00440,P0001,Nike T-Shirt,Fashion,4,2025-12-27 15:38:27
U00533,P0049,Apple Laptop,Electronics,4,2025-10-01 15:38:27
U00800,P0106,Generic Shoes,Fashion,5,2025-10-12 15:38:27
U00279,P0100,Nike Puzzle,Toys,4,2025-11-05 15:38:27
U00799,P0070,Generic Business Book,Books,5,2025-10-10 15:38:27
U00628,P0198,Generic Football,Sports,5,2025-12-19 15:38:27
U00654,P0120,Sony Self-Help Book,Books,2,2025-10-23 15:38:27
U00550,P0121,Generic Biography,Books,4,2025-11-16 15:38:27
U00881,P0078,Nike Cookbook,Books,5,2026-01-05 15:38:27
U00744,P0053,Apple Novel,Books,5,2025-09-07 15:38:27
U00880,P0123,Puma Fiction,Books,3,2025-08-17 15:38:27
U00247,P0037,Sony Bed Sheet,Home & Kitchen,3,2025-12-19 15:38:27
U00369,P0191,HP Headphones,Electronics,4,2026-01-28 15:38:27
U00680,P0098,HP Self-Help Book,Books,3,2025-11-17 15:38:27
U00235,P0179,Dell Perfume,Beauty,4,2025-12-05 15:38:27
U00676,P0164,Apple Remote Car,Toys,5,2026-01-07 15:38:27
U00178,P0180,Dell Building Blocks,Toys,4,2025-10-05 15:38:27
U00345,P0068,Generic Mixer Grinder,Home & Kitchen,3,2025-11-15 15:38:27
U00277,P0082,Nike Bed Sheet,Home & Kitchen,5,2025-10-09 15:38:27
U00317,P0096,LG Building Blocks,Toys,5,2025-08-28 15:38:27
U00384,P0049,Apple Laptop,Electronics,5,2025-11-22 15:38:27
U00156,P0181,Nike Tea,Grocery,3,2025-11-09 15:38:27
U00990,P0137,Puma Laptop,Electronics,5,2025-08-22 15:38:27
U00768,P0030,Generic Remote Car,Toys,5,2025-11-14 15:38:27
U00498,P0111,Puma Puzzle,Toys,3,2025-10-09 15:38:27
U00371,P0144,Dell Dinner Set,Home & Kitchen,1,2025-10-29 15:38:27
U00413,P0194,LG Running Shoes,Sports,5,2025-09-28 15:38:27
U00792,P0103,Generic Yoga Mat,Sports,4,2026-01-11 15:38:27
U00796,P0166,Dell Board Game,Toys,3,2025-12-18 15:38:27
U00760,P0090,Nike Mixer Grinder,Home & Kitchen,4,2025-08-31 15:38:27
U00310,P0096,LG Building Blocks,Toys,4,2025-10-14 15:38:27
U00105,P0034,Nike Rice,Grocery,5,2025-10-20 15:38:27
U00649,P0126,Dell Rice,Grocery,3,2025-10-07 15:38:27
U00686,P0140,Dell Doll,Toys,5,2025-08-17 15:38:27
U00252,P0031,Samsung Football,Sports,2,2025-11-13 15:38:27
U00731,P0177,Samsung Coffee,Grocery,4,2026-01-31 15:38:27
U00531,P0145,Generic Doll,Toys,3,2025-11-30 15:38:27
U00382,P0035,Apple Dinner Set,Home & Kitchen,3,2026-01-10 15:38:27
U00473,P0145,Generic Doll,Toys,5,2025-11-03 15:38:27
U00104,P0144,Dell Dinner Set,Home & Kitchen,4,2025-09-06 15:38:27
U00695,P0006,HP Board Game,Toys,5,2026-01-15 15:38:27
U00449,P0007,Sony Gaming Console,Electronics,5,2025-10-16 15:38:27
U00587,P0017,Adidas Shampoo,Beauty,3,2026-02-02 15:38:27
U00501,P0134,Sony Jeans,Fashion,5,2025-12-27 15:38:27
U00967,P0140,Dell Doll,Toys,4,2026-01-16 15:38:27
U00408,P0002,Apple Vacuum Cleaner,Home & Kitchen,2,2025-11-09 15:38:27
U00593,P0100,Nike Puzzle,Toys,2,2025-09-23 15:38:27
U00790,P0104,Apple Running Shoes,Sports,4,2025-10-20 15:38:27
U00412,P0194,LG Running Shoes,Sports,4,2025-12-22 15:38:27
U00810,P0097,Samsung Shoes,Fashion,5,2025-11-08 15:38:27
U00901,P0169,Nike Novel,Books,4,2025-09-29 15:38:27
U00609,P0147,Samsung Cooking Oil,Grocery,4,2025-10-17 15:38:27
U00132,P0034,Nike Rice,Grocery,5,2025-12-03 15:38:27
U00199,P0134,Sony Jeans,Fashion,3,2025-12-24 15:38:27
U00049,P0116,HP Perfume,Beauty,5,2025-11-23 15:38:27
U00630,P0027,HP Dinner Set,Home & Kitchen,4,2025-08-22 15:38:27
U00946,P0001,Nike T-Shirt,Fashion,4,2025-09-18 15:38:27
U00424,P0058,Apple Cooking Oil,Grocery,5,2026-01-25 15:38:27
U00974,P0175,LG Novel,Books,5,2026-02-05 15:38:27
U00201,P0099,Samsung Self-Help Book,Books,5,2025-08-24 15:38:27
U00012,P0098,HP Self-Help Book,Books,5,2025-08-22 15:38:27
U00644,P0065,Dell Tablet,Electronics,4,2026-01-02 15:38:27
U00400,P0065,Dell Tablet,Electronics,4,2025-11-15 15:38:27
U00186,P0182,LG Handbag,Fashion,4,2025-12-12 15:38:27
U00919,P0127,Sony Shoes,Fashion,5,2025-12-05 15:38:27
U00725,P0154,Apple Curtains,Home & Kitchen,1,2025-10-04 15:38:27
U00885,P0023,HP Shampoo,Beauty,3,2025-09-14 15:38:27
U00107,P0114,Dell Cricket Bat,Sports,3,2026-01-09 15:38:27
U00980,P0144,Dell Dinner Set,Home & Kitchen,5,2026-01-22 15:38:27
U00271,P0188,Sony Badminton Racket,Sports,3,2026-01-01 15:38:27
U00825,P0093,Sony Doll,Toys,5,2025-09-14 15:38:27
U00501,P0171,Samsung Puzzle,Toys,4,2026-01-04 15:38:27
U00864,P0139,Nike Headphones,Electronics,5,2025-11-24 15:38:27
U00463,P0184,Generic Badminton Racket,Sports,4,2025-12-03 15:38:27
U00387,P0118,Apple Vacuum Cleaner,Home & Kitchen,4,2025-12-26 15:38:27
U00384,P0154,Apple Curtains,Home & Kitchen,4,2025-11-29 15:38:27
U00947,P0200,Apple Badminton Racket,Sports,5,2025-08-18 15:38:27
U00546,P0125,Puma Sunglasses,Fashion,5,2025-08-16 15:38:27
U00351,P0086,Nike Vacuum Cleaner,Home & Kitchen,4,2025-10-18 15:38:27
U00347,P0081,Apple Bed Sheet,Home & Kitchen,4,2025-08-29 15:38:27
U00659,P0162,Puma Skincare Kit,Beauty,5,2025-12-17 15:38:27
U00456,P0015,LG Sunglasses,Fashion,4,2025-10-02 15:38:27
U00309,P0079,Dell Football,Sports,4,2025-12-01 15:38:27
U00883,P0199,LG Sunglasses,Fashion,3,2025-11-05 15:38:27
U00687,P0028,Apple Gaming Console,Electronics,3,2026-01-22 15:38:27
U00268,P0084,Apple Running Shoes,Sports,4,2025-12-10 15:38:27
U00332,P0113,Sony Building Blocks,Toys,3,2026-01-17 15:38:27
U00114,P0134,Sony Jeans,Fashion,3,2025-12-19 15:38:27
U00934,P0068,Generic Mixer Grinder,Home & Kitchen,3,2025-10-03 15:38:27
U00494,P0073,Nike Shampoo,Beauty,3,2025-11-28 15:38:27
U00480,P0190,HP Coffee,Grocery,1,2025-09-17 15:38:27
U00011,P0087,Puma Snacks,Grocery,4,2025-10-10 15:38:27
U00446,P0073,Nike Shampoo,Beauty,5,2025-10-14 15:38:27
U00387,P0184,Generic Badminton Racket,Sports,5,2026-02-10 15:38:27
U00495,P0034,Nike Rice,Grocery,4,2026-01-25 15:38:27
U00652,P0110,Nike Handbag,Fashion,5,2025-10-06 15:38:27
U00151,P0042,HP Vacuum Cleaner,Home & Kitchen,5,2025-10-01 15:38:27
U00405,P0104,Apple Running Shoes,Sports,5,2026-01-15 15:38:27
U00514,P0001,Nike T-Shirt,Fashion,5,2026-01-30 15:38:27
U00232,P0143,Sony Building Blocks,Toys,4,2025-11-03 15:38:27
U00866,P0149,Puma Puzzle,Toys,4,2025-10-31 15:38:27
U00263,P0007,Sony Gaming Console,Electronics,4,2026-01-14 15:38:27
U00603,P0114,Dell Cricket Bat,Sports,4,2025-11-20 15:38:27
U00736,P0060,LG Sunglasses,Fashion,4,2025-09-08 15:38:27
U00699,P0110,Nike Handbag,Fashion,5,2025-12-08 15:38:27
U00816,P0054,Puma Perfume,Beauty,1,2025-09-19 15:38:27
U00737,P0149,Puma Puzzle,Toys,3,2026-02-07 15:38:27
U00235,P0032,Dell Handbag,Fashion,4,2025-08-25 15:38:27
U00118,P0029,Puma Vacuum Cleaner,Home & Kitchen,4,2025-08-20 15:38:27
U00055,P0024,Nike Cooking Oil,Grocery,3,2025-11-07 15:38:27
U00573,P0020,Dell Puzzle,Toys,3,2025-09-24 15:38:27
U00146,P0081,Apple Bed Sheet,Home & Kitchen,4,2026-02-08 15:38:27
U00474,P0062,Puma Laptop,Electronics,3,2025-11-17 15:38:27
U00945,P0029,Puma Vacuum Cleaner,Home & Kitchen,5,2025-08-31 15:38:27
U00923,P0187,Samsung Bed Sheet,Home & Kitchen,3,2025-11-15 15:38:27
U00144,P0196,Puma Business Book,Books,4,2026-02-04 15:38:27
U00564,P0195,Generic Doll,Toys,3,2025-12-02 15:38:27
U00527,P0121,Generic Biography,Books,5,2025-09-09 15:38:27
U00238,P0114,Dell Cricket Bat,Sports,5,2025-09-24 15:38:27
